fips,PST045213,PST040210,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010213,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010212,BZA110212,BZA115212,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
26125,1231640,1202362,2.4,1202362,5.5,22.5,14.6,51.5,76.9,14.4,0.3,6.3,0.0,2.1,3.7,73.7,86.0,11.4,14.0,92.7,43.1,67718,26.1,530434,71.5,22.3,170500,486332,2.47,36458,65594,10.3,38243,626378,2.8,109305,128040,8.3,0.5,4.7,0.0,1.0,28.6,25885162,29825742,18183680,15131,2284814,1901,867.66,1385.7
26127,26245,26570,-1.2,26570,6.2,24.0,18.7,49.9,95.9,0.7,1.5,0.3,0.1,1.6,14.1,82.8,89.0,6.0,11.5,84.1,15.0,2394,23.4,15776,81.7,3.7,106100,9537,2.68,18986,40023,19.9,499,4245,4.3,1685,2255,0.0,0.0,0.0,0.0,0.0,20.6,364129,0,171532,6164,32250,32,512.07,51.9
26129,21234,21699,-2.1,21699,4.6,19.1,23.7,50.4,97.0,0.3,0.9,0.4,0.0,1.4,1.8,95.5,86.1,1.3,2.2,85.1,11.3,2343,23.1,15961,82.8,3.9,89500,8998,2.36,19634,34619,21.5,569,5454,-5.7,1275,1897,0.0,0.0,0.0,0.0,0.0,0.0,151662,0,364748,17118,31109,26,563.49,38.5
26131,6322,6780,-6.8,6780,2.5,13.8,30.6,48.7,96.7,0.2,1.2,0.3,0.0,1.6,1.1,95.8,95.0,1.7,5.0,88.6,15.3,1016,24.0,5625,85.8,5.4,72600,3269,1.98,21585,34620,13.8,176,1033,-14.8,403,623,0.0,0.0,0.0,0.0,0.0,27.6,0,16629,60901,8767,6753,8,1311.23,5.2
26133,23259,23528,-1.1,23528,5.8,23.7,18.5,49.6,96.4,0.9,0.6,0.3,0.0,1.8,1.5,95.1,86.9,0.7,4.5,86.9,12.6,2282,25.0,13468,78.2,5.6,90500,8987,2.55,18099,37788,21.7,427,6208,4.8,1419,1841,0.0,0.0,0.0,0.0,0.0,29.5,967956,57690,151621,6562,19225,13,566.39,41.5
26135,8379,8640,-3.0,8640,4.8,19.2,25.6,49.2,97.3,0.2,0.8,0.1,0.0,1.6,1.1,96.3,88.2,1.1,7.1,82.6,10.4,1095,21.2,9063,85.3,2.2,83000,3781,2.26,18057,33239,20.2,191,1276,-13.1,614,1097,0.0,0.0,0.0,0.0,0.0,17.4,0,0,57124,6379,9005,18,565.73,15.3
26137,24129,24164,-0.1,24164,5.7,22.0,18.9,50.8,96.4,0.5,0.8,0.5,0.0,1.7,1.5,95.1,84.1,2.4,2.2,91.0,19.8,2179,20.5,14746,79.4,6.9,116600,9818,2.42,24312,47584,13.5,777,7812,-3.6,1949,3107,0.0,0.0,0.0,0.0,0.0,20.5,158006,290713,499775,20761,58833,66,514.97,46.9
26139,272701,263801,3.4,263801,6.4,25.1,12.8,50.8,93.1,1.8,0.6,2.8,0.0,1.7,9.3,84.8,85.4,5.8,9.8,90.9,30.0,14254,20.2,103417,78.1,18.4,153200,94666,2.73,25371,56453,11.2,5685,94361,4.4,17774,21445,0.0,0.6,1.0,0.2,1.8,25.8,9210895,2120633,2367832,9149,277197,771,563.47,468.2
26141,13062,13376,-2.3,13376,3.5,16.5,28.2,50.2,97.0,0.6,0.9,0.4,0.0,1.1,1.0,96.2,90.7,1.5,3.6,86.8,16.3,1503,23.8,10378,87.5,3.4,95000,6253,2.08,22788,39652,12.9,340,2187,2.6,944,1229,0.0,0.0,0.0,0.0,0.0,17.3,0,8257,101360,7339,9188,22,658.72,20.3
26143,24014,24449,-1.8,24449,3.9,15.4,29.5,50.2,96.9,0.6,0.7,0.5,0.0,1.3,1.5,95.7,85.9,2.4,2.5,85.1,12.9,3162,22.2,24297,81.1,3.0,92000,11617,2.07,23023,33334,22.2,540,4320,-4.9,1519,1865,0.0,0.0,2.4,0.0,0.0,22.0,0,6759,338403,13327,37284,41,519.64,47.1
26145,196542,200169,-1.8,200169,5.7,22.2,16.7,51.5,76.8,19.3,0.5,1.2,0.1,2.0,8.0,70.2,86.1,2.3,5.1,87.0,19.1,15153,21.6,86520,72.7,16.6,97800,77412,2.50,22349,42331,19.2,4367,76208,0.9,11361,14745,11.0,0.0,0.0,0.0,2.4,31.0,4604837,1070811,2534269,12546,337257,212,800.11,250.2
26147,160469,163040,-1.6,163040,5.3,22.3,16.1,50.5,94.4,2.5,0.5,0.6,0.0,1.9,3.1,91.8,86.0,2.7,3.9,89.0,16.3,12663,28.3,71723,76.8,12.3,121600,64379,2.49,24357,48066,14.9,3089,39999,1.1,10160,13054,0.0,0.0,0.9,0.0,0.7,24.7,2855519,872288,1601609,9424,178285,78,721.17,226.1
26149,60964,61295,-0.5,61295,6.8,25.2,16.1,50.4,93.9,2.7,0.6,0.7,0.0,2.0,7.0,87.5,89.4,3.5,9.9,84.4,14.5,4414,23.0,27544,76.4,11.4,108900,22326,2.70,20570,44051,17.6,1163,21164,8.6,3640,4656,2.4,0.0,1.1,0.0,1.8,24.4,3106616,0,559870,8971,53768,30,500.59,122.4
26151,41823,43114,-3.0,43114,5.3,22.4,19.1,50.3,97.5,0.5,0.6,0.4,0.0,1.1,3.7,94.2,90.8,1.1,3.7,86.8,11.4,3205,27.8,22495,80.8,6.5,96500,16329,2.58,20713,40478,16.8,854,7821,3.5,3128,3920,0.0,0.0,0.0,0.0,0.0,25.7,595097,174871,300913,6918,30192,16,962.57,44.8
26153,8247,8485,-2.8,8485,4.4,18.7,23.2,50.6,86.8,0.2,9.2,0.2,0.0,3.6,0.8,86.3,86.2,1.5,2.7,89.9,12.4,892,20.0,6307,84.1,5.4,86200,3590,2.29,20892,35260,20.7,230,1936,0.6,402,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,110816,13097,10158,24,1171.36,7.2
26155,68900,70648,-2.5,70648,5.2,22.6,15.9,50.6,97.0,0.6,0.5,0.5,0.1,1.3,2.7,94.6,87.0,1.0,2.4,90.6,14.2,5252,28.0,30018,77.3,11.8,108300,27485,2.52,22713,46217,15.3,1146,12523,1.1,4255,5388,0.0,0.0,0.0,0.0,0.0,28.7,409484,0,614745,8568,57479,19,530.67,133.1
26157,54263,55729,-2.6,55729,5.0,21.7,17.7,49.8,96.7,1.2,0.6,0.3,0.0,1.2,3.2,93.8,87.7,0.8,2.7,86.8,12.7,4494,30.2,24183,81.7,7.9,95700,21211,2.55,20767,43039,15.7,869,8876,-2.5,3404,4377,0.0,0.0,0.8,0.0,0.0,0.0,581524,283100,432316,7624,24671,17,803.13,69.4
26159,75455,76265,-1.1,76258,6.3,24.3,15.4,50.6,91.4,4.2,1.3,0.6,0.0,2.4,10.8,81.8,89.7,4.5,9.9,85.3,17.9,6290,24.5,36516,78.0,12.0,118700,28374,2.60,21732,45129,19.4,1289,14935,-3.0,4710,5837,0.0,0.7,0.0,0.0,0.0,27.2,1312898,0,556714,7145,80514,69,607.47,125.5
26161,354240,344791,2.7,344791,5.3,19.9,11.5,50.7,75.0,12.9,0.4,8.4,0.1,3.3,4.4,71.4,77.1,11.4,14.2,94.0,51.3,16860,23.0,148436,60.8,33.0,198400,135800,2.42,33231,59055,15.4,7957,138860,3.4,27749,32615,7.5,0.0,4.9,0.0,0.0,33.1,5331756,3630996,3681086,10584,613520,276,705.97,488.4
26163,1775273,1820641,-2.5,1820584,6.5,24.3,13.5,51.9,54.7,39.6,0.5,2.9,0.0,2.3,5.6,50.0,85.7,7.8,12.6,84.1,21.3,105562,25.0,816549,64.8,22.6,86800,670987,2.66,22308,41184,24.5,32014,582444,0.5,126471,137728,28.6,0.8,3.7,0.2,1.9,36.7,55896948,26102859,17275751,8720,3112369,857,612.08,2974.4
26165,32645,32735,-0.3,32735,6.4,23.4,17.4,50.2,96.5,0.5,0.7,0.7,0.1,1.6,1.7,95.0,85.6,1.0,3.1,88.0,16.8,2940,20.5,16596,76.8,9.3,100100,12473,2.59,20573,40965,18.6,831,12506,-0.8,2306,2632,0.0,0.0,0.0,0.0,0.0,0.0,0,157398,525400,16573,48791,29,565.00,57.9
27000,5420380,5303925,2.2,5303925,6.4,23.6,13.9,50.3,86.2,5.7,1.3,4.5,0.1,2.3,5.0,81.9,85.6,7.3,10.7,92.1,32.6,366990,22.9,2368711,72.5,21.6,187900,2107232,2.47,30913,59836,11.5,145776,2480643,3.6,388555,496657,2.5,0.6,2.3,0.0,1.0,26.8,107563060,82878056,71384103,13751,10423660,16095,79626.74,66.6
27001,15742,16202,-2.8,16202,4.0,17.3,29.5,49.3,95.1,0.4,2.6,0.2,0.0,1.5,1.1,94.4,90.7,0.9,2.5,90.0,14.7,2092,24.5,16119,81.8,4.6,168700,7741,2.04,24939,41617,12.1,394,2972,-0.2,1150,2202,0.0,0.0,0.0,0.0,0.0,0.0,0,53507,147509,9211,19708,69,1821.66,8.9
27003,339534,330844,2.6,330844,6.3,24.7,11.4,50.0,87.3,5.1,0.8,4.2,0.1,2.6,3.9,84.0,88.3,6.7,10.4,93.3,26.9,22937,27.9,128756,81.4,13.3,192300,122625,2.70,30647,70380,7.4,7317,108822,3.5,22030,29240,2.3,1.0,3.2,0.0,1.1,26.5,6460209,7335912,3738881,11435,374922,1051,423.01,782.1
27005,33231,32504,2.2,32504,6.2,24.6,18.8,50.0,87.8,0.6,7.8,0.5,0.0,3.2,1.7,86.8,88.5,1.4,3.8,90.4,21.3,3159,23.7,18991,79.0,9.8,171500,13476,2.40,25455,50214,12.9,968,11564,3.8,2817,3637,0.0,2.3,0.0,0.0,0.0,22.5,284757,88443,373467,11723,43449,120,1315.20,24.7
27007,45670,44442,2.8,44442,7.7,25.3,14.0,50.0,74.5,0.7,20.8,0.7,0.1,3.2,1.9,73.6,84.7,2.2,5.6,90.1,26.9,3626,19.9,20567,70.7,14.5,147100,16781,2.56,21622,43231,21.9,1142,14237,3.6,2939,4667,0.0,2.6,0.0,0.0,0.0,19.5,279841,0,627360,14510,65600,127,2504.94,17.7
27009,39214,38451,2.0,38451,6.8,24.5,13.2,49.9,94.6,2.2,0.5,1.1,0.0,1.6,2.0,92.9,84.0,2.0,3.5,91.2,20.3,2963,22.0,16344,70.3,24.4,158200,15359,2.47,24453,52200,14.5,910,15528,7.5,2576,3210,0.0,0.0,0.0,0.0,0.0,22.6,839106,513024,495214,12524,42112,185,408.30,94.2
27011,5122,5269,-2.8,5269,5.7,20.3,25.8,51.2,98.1,0.4,0.7,0.1,0.0,0.8,1.3,97.0,91.0,1.0,4.4,90.6,17.6,483,16.6,3104,80.1,10.9,91300,2347,2.15,26019,46313,12.4,192,1888,19.0,382,0,0.0,0.0,0.0,0.0,0.0,0.0,0,185824,32850,6147,0,5,499.02,10.6
27013,65528,64013,2.4,64013,5.7,19.6,12.5,49.7,92.5,3.2,0.4,2.4,0.0,1.5,2.9,89.9,80.9,3.9,6.2,93.8,30.5,4186,17.3,26766,66.4,27.0,158100,24476,2.48,25380,49935,19.2,1938,34888,1.8,3986,5998,0.0,0.0,1.1,0.0,0.0,22.5,2728744,1275912,1211463,20200,138977,452,747.84,85.6
27015,25332,25893,-2.2,25893,5.8,21.7,19.8,50.1,98.1,0.4,0.2,0.7,0.0,0.6,3.6,94.6,89.9,1.3,5.0,90.5,20.9,2182,14.7,11451,77.5,15.4,121900,10820,2.26,26576,48256,9.4,756,12192,0.4,1735,2801,0.0,0.0,0.0,0.0,0.0,0.0,1596868,547091,301204,11618,40488,31,611.09,42.4
27017,35460,35386,0.2,35386,5.9,23.0,16.0,48.0,89.5,1.6,5.9,0.6,0.0,2.4,1.6,88.5,90.2,1.1,4.2,92.2,21.3,3216,21.0,15687,78.2,10.5,159000,13789,2.44,24434,53016,12.5,702,8069,4.0,2010,3205,0.0,0.9,0.0,0.0,0.0,26.9,0,0,357385,10620,32568,72,861.38,41.1
27019,95562,91042,5.0,91042,6.4,28.3,9.6,50.3,93.7,1.5,0.3,2.9,0.0,1.6,4.1,90.1,87.8,5.9,9.0,95.5,44.5,4834,25.6,35730,81.7,13.2,264700,33486,2.74,37457,83773,5.0,2382,36232,6.1,7563,9282,0.0,0.0,0.7,0.0,0.6,28.2,3149535,1484320,807141,9139,91065,536,354.33,256.9
27021,28555,28567,0.0,28567,5.6,21.3,23.4,49.2,85.1,0.3,11.9,0.4,0.0,2.2,1.6,84.3,91.2,0.9,3.0,90.8,19.6,3271,22.9,25109,80.8,4.2,177100,12906,2.18,25287,45045,16.4,802,6251,-3.3,2606,3145,0.0,1.4,0.0,0.0,0.0,19.6,0,44299,276752,9663,146417,157,2021.54,14.1
27023,12093,12441,-2.8,12441,5.8,23.0,19.9,50.6,95.4,0.7,1.1,0.6,0.9,1.3,5.2,90.5,85.7,3.3,5.9,87.7,17.3,797,18.0,5690,71.8,15.2,101100,5093,2.36,25993,49434,10.6,408,5217,1.6,869,1349,0.0,0.0,0.0,0.0,0.0,22.2,175820,201428,168339,13563,11559,16,581.12,21.4
27025,53761,53887,-0.2,53887,5.4,24.0,13.4,48.3,95.8,1.3,0.7,0.9,0.0,1.3,1.9,94.2,88.5,1.8,3.5,93.4,21.0,3977,31.7,21184,84.6,8.6,197000,19569,2.65,27914,67157,7.5,1206,12217,-2.7,3852,6042,0.0,0.0,0.9,0.0,0.0,29.6,403091,0,428633,8586,43041,106,414.86,129.9
27027,60661,58999,2.8,58999,6.6,23.0,12.4,50.8,93.4,1.6,1.5,1.4,0.0,2.1,4.0,89.9,83.9,3.3,5.4,93.7,30.3,3423,18.5,24434,69.3,25.1,155200,22463,2.47,24550,52410,12.3,1242,17379,3.5,3789,5098,0.0,0.0,0.0,0.0,0.0,26.3,317074,0,630252,11534,58515,214,1045.37,56.4
27029,8838,8695,1.6,8695,6.5,24.8,19.0,49.2,86.8,0.4,9.3,0.4,0.0,3.1,1.6,85.9,89.4,0.9,4.9,85.4,13.3,923,25.6,4725,79.5,7.0,118300,3586,2.40,22157,43269,16.5,198,2342,2.2,684,1057,0.0,0.0,0.0,0.0,0.0,23.3,0,14153,42917,5213,0,3,998.94,8.7
27031,5200,5176,0.5,5176,4.7,16.7,23.7,50.7,87.3,0.7,8.7,0.6,0.0,2.6,1.8,86.3,86.4,3.1,5.5,94.8,37.4,525,16.7,5926,73.1,8.5,240500,2614,1.96,32868,52215,8.3,285,2019,2.3,768,914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61860,11420,40376,53,1452.28,3.6
27033,11616,11687,-0.6,11687,6.3,23.2,22.4,50.6,94.0,0.9,0.4,3.0,0.2,1.5,7.0,88.0,90.0,4.1,7.3,88.4,17.2,877,15.9,5401,79.0,11.3,86800,4802,2.36,23456,45294,13.7,352,4547,-0.2,829,1221,0.0,0.0,0.0,0.0,0.0,0.0,636146,177207,90280,7982,8984,32,638.61,18.3
27035,63208,62500,1.1,62500,6.0,22.3,20.1,50.1,96.6,0.6,0.9,0.4,0.0,1.5,1.3,95.5,86.4,1.4,2.2,92.0,22.5,5869,21.5,40591,74.5,10.9,180300,26963,2.30,26527,47058,12.9,2082,25368,1.9,5044,7171,0.0,0.0,0.0,0.0,0.0,26.0,0,278685,1141915,18535,149594,310,999.10,62.6
27037,408509,398552,2.5,398552,6.6,25.2,11.6,50.8,86.7,5.4,0.5,4.7,0.1,2.6,6.5,81.1,87.0,8.2,11.4,94.7,38.7,27400,24.1,161868,75.8,21.5,223300,154275,2.59,34828,73732,7.6,9963,166581,1.9,27715,36982,2.8,0.0,2.7,0.1,1.8,28.3,12930085,4415457,5163980,13231,614280,1022,562.17,709.0
27039,20349,20087,1.3,20087,6.7,27.9,13.0,50.1,97.3,0.6,0.3,0.5,0.0,1.2,4.7,93.0,91.0,1.6,4.4,92.2,23.6,1517,23.7,7981,85.8,8.4,161100,7326,2.73,29107,69301,7.4,433,3955,-1.1,1332,1815,0.0,0.0,0.0,0.0,0.0,31.8,0,244797,91773,4727,11799,50,439.28,45.7
27041,36545,36009,1.5,36009,5.4,21.2,21.2,50.1,97.6,0.5,0.4,0.5,0.0,1.0,1.3,96.5,85.4,0.9,2.3,92.6,23.6,3269,18.3,20280,76.3,13.9,187300,15757,2.26,27716,50905,10.8,1340,17091,6.6,3297,3768,0.0,0.0,0.0,0.0,0.0,13.5,688179,0,625509,17390,71018,89,637.30,56.5
27043,14191,14553,-2.5,14553,5.5,21.5,22.4,50.3,97.8,0.4,0.5,0.4,0.0,0.8,6.0,92.2,89.3,1.9,5.6,89.8,16.9,1249,19.6,7052,78.7,9.8,85800,6331,2.22,25065,44264,12.8,455,4391,1.6,1170,1616,0.0,0.0,0.0,0.0,0.0,31.4,408570,142934,116717,7861,10517,14,712.48,20.4
27045,20835,20866,-0.1,20866,6.3,23.7,20.0,49.9,98.3,0.3,0.2,0.4,0.0,0.8,1.1,97.4,90.0,1.0,5.6,89.3,18.4,1628,25.9,9788,78.6,10.3,135200,8422,2.43,25249,50657,12.1,610,4594,-1.8,1702,1936,0.0,0.0,0.0,0.0,0.0,15.5,377422,116089,176767,8404,14499,69,861.30,24.2
27047,30948,31255,-1.0,31255,5.8,21.9,21.2,50.4,96.0,1.1,0.4,1.2,0.1,1.2,9.3,87.4,89.4,2.7,6.7,88.0,14.8,2851,18.0,14201,77.3,14.7,104000,13230,2.31,25668,44683,11.0,813,11306,1.4,1947,2827,0.0,0.0,0.0,0.0,0.0,21.8,766952,412074,492110,15755,33762,38,707.09,44.2
27049,46464,46183,0.6,46183,6.1,23.3,18.0,50.3,95.3,1.2,1.3,0.7,0.1,1.4,3.1,92.6,89.1,2.4,4.0,91.6,22.9,3802,23.4,20253,77.1,17.3,181800,18711,2.42,29932,56836,9.9,1311,19824,3.1,3101,4417,0.0,0.0,0.0,0.0,0.0,24.3,1332287,313866,595766,13030,254569,53,756.84,61.0
27051,5989,6018,-0.5,6018,5.6,21.4,23.1,50.2,97.6,0.4,0.4,0.3,0.1,1.2,1.8,96.3,91.3,1.0,2.6,90.3,18.3,570,22.7,3303,80.3,9.4,98600,2580,2.27,26665,50030,10.1,208,1509,5.7,546,476,0.0,0.0,0.0,0.0,0.0,0.0,0,293825,56392,9421,0,1,548.16,11.0
27053,1198778,1152425,4.0,1152425,6.6,22.4,12.2,50.8,76.4,12.4,1.2,6.9,0.1,3.1,6.8,70.8,82.6,12.9,16.7,92.3,45.8,65058,22.7,517574,63.7,36.3,230900,481263,2.38,37485,64403,12.8,38921,850609,6.6,98258,123360,5.2,0.7,3.4,0.0,1.3,28.8,20957675,34472526,22278830,19646,3279149,5505,553.59,2081.7
27055,18799,19027,-1.2,19027,4.9,21.6,19.2,50.3,97.3,0.6,0.2,0.5,0.0,1.4,0.8,96.7,90.9,0.9,2.2,91.9,22.7,1591,20.7,8602,80.9,10.9,156500,7809,2.38,26450,52545,10.9,438,3795,-5.8,1450,1684,0.0,0.0,0.0,0.0,0.0,0.0,0,0,152459,7810,8029,35,552.06,34.5
27057,20658,20428,1.1,20428,5.7,20.9,23.0,49.9,94.8,0.4,2.6,0.4,0.1,1.8,1.8,93.5,90.6,1.4,2.6,92.2,23.6,2228,22.0,14520,81.4,5.7,170400,8670,2.34,24880,45961,13.2,594,4525,4.8,1687,2550,0.0,0.0,0.0,0.0,0.0,24.1,328593,35255,200851,10722,20637,18,925.68,22.1
27059,38204,37816,1.0,37816,6.3,24.8,14.1,49.7,96.1,0.8,0.5,0.9,0.1,1.6,1.7,94.8,88.0,1.1,2.6,91.6,16.5,2995,33.2,15307,81.2,12.2,172000,13860,2.71,25482,57353,8.0,814,8613,5.4,2640,3407,0.0,0.0,0.0,0.0,0.0,23.5,317710,0,405211,10414,30395,38,435.79,86.8
27061,45564,45058,1.1,45058,5.5,21.4,20.4,49.5,93.1,0.4,3.8,0.3,0.0,2.3,1.2,92.3,88.0,0.9,2.2,92.8,21.4,4577,22.2,27042,80.8,7.7,152200,18862,2.34,24079,46912,12.5,1165,13948,6.3,3106,3776,0.0,0.8,0.0,0.0,0.0,22.0,627175,160561,521587,11733,51027,101,2667.72,16.9
27063,10260,10266,-0.1,10266,5.6,22.5,19.9,49.4,96.3,0.6,0.4,1.6,0.0,1.1,3.5,93.3,90.5,2.4,4.5,91.5,17.7,1006,17.8,4986,78.9,10.3,97700,4469,2.25,27361,51681,11.7,313,5419,5.3,757,805,0.0,0.0,0.0,0.0,0.0,16.5,409641,151733,80280,7346,7751,15,702.98,14.6
27065,15996,16239,-1.5,16239,5.0,22.2,18.1,49.4,96.8,0.5,0.7,0.4,0.0,1.5,1.8,95.3,88.4,1.0,2.7,86.5,13.1,1542,33.0,7777,80.5,8.7,145600,6277,2.54,22291,47068,13.5,287,3161,-0.8,1063,1562,0.0,0.0,0.0,0.0,0.0,27.8,114482,4933,150453,9309,9999,17,521.59,31.1
27067,42410,42239,0.4,42239,6.5,23.7,17.1,49.9,94.7,3.3,0.4,0.6,0.1,0.9,11.4,84.0,86.6,4.9,11.1,88.6,20.7,2922,17.5,19513,73.4,17.8,161800,17120,2.41,26880,50149,13.6,1404,18904,-0.7,3090,4726,0.0,0.0,0.0,0.0,0.0,19.8,818684,0,597567,14621,51963,70,796.79,53.0
27069,4503,4552,-1.1,4552,5.1,21.9,22.9,49.7,98.2,0.3,0.5,0.4,0.0,0.7,2.3,96.2,93.3,2.6,3.2,88.8,20.7,367,19.2,2590,82.6,9.0,68700,1912,2.30,26927,48875,9.8,146,1166,14.5,345,480,0.0,0.0,0.0,0.0,0.0,0.0,0,217527,41288,9212,0,9,1098.80,4.1
27071,13206,13311,-0.8,13311,4.6,20.0,20.9,50.1,94.6,0.7,2.6,0.3,0.0,1.7,1.3,93.6,87.7,5.1,3.8,89.3,17.2,1225,16.8,7838,76.4,12.1,101200,6134,2.11,26045,41108,14.1,393,4051,-6.4,866,1148,0.0,0.0,0.0,0.0,0.0,0.0,0,16799,164966,12325,21260,12,3104.07,4.3
27073,7027,7259,-3.2,7259,5.4,21.0,24.6,50.1,97.7,0.4,0.3,0.6,0.1,0.9,2.0,96.0,91.3,1.5,2.4,91.3,17.6,611,16.7,3672,82.6,9.1,80200,3074,2.29,28014,48468,8.0,203,1947,0.1,598,909,0.0,0.0,0.0,0.0,0.0,19.8,0,96196,61599,8474,0,12,765.02,9.5
27075,10777,10866,-0.8,10866,5.1,18.6,23.9,49.1,97.3,0.4,0.6,0.3,0.0,1.4,1.2,96.2,87.0,1.8,2.4,93.9,21.5,1264,21.9,7754,82.6,6.1,153200,4982,2.11,27883,46939,13.6,298,3433,5.8,812,1014,0.0,0.0,0.0,0.0,0.0,0.0,156799,0,119763,11121,33945,52,2109.29,5.2
27077,3929,4045,-2.9,4045,4.8,18.6,21.5,48.6,96.1,0.3,0.8,0.8,0.0,2.1,1.6,94.6,86.5,2.8,2.0,89.7,13.8,485,17.9,3649,88.2,2.7,121500,1665,2.37,21903,44069,7.9,158,1323,-2.5,388,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11644,39851,9847,20371,21,1297.87,3.1
27079,27810,27703,0.4,27703,6.2,25.0,15.6,49.6,97.3,0.6,0.4,0.7,0.0,1.0,5.6,91.9,88.8,2.1,5.4,90.2,22.3,2025,24.9,12412,81.8,10.0,180100,10997,2.50,27793,58922,8.8,673,6506,3.9,2001,2780,0.0,0.0,0.0,0.0,0.0,26.6,623932,131977,206212,7359,17014,44,448.76,61.7
27081,5830,5896,-1.1,5896,6.0,22.4,25.1,50.0,98.5,0.1,0.2,0.4,0.1,0.6,1.8,96.8,90.0,1.3,3.0,91.3,18.9,556,19.8,3112,81.9,9.1,86100,2485,2.28,26767,47861,8.7,209,1598,4.2,477,0,0.0,0.0,0.0,0.0,0.0,0.0,0,77617,53106,9136,0,14,536.76,11.0
27083,25487,25857,-1.4,25857,7.2,24.5,14.3,50.3,92.7,2.4,0.7,2.8,0.0,1.5,6.2,87.1,82.5,5.6,10.2,91.7,26.9,1500,15.2,11134,67.5,25.3,136000,10083,2.43,26028,49594,14.4,812,13174,0.9,1731,2302,0.0,0.0,0.0,0.0,1.9,27.2,697038,0,378877,15250,37308,64,714.56,36.2
27085,35918,36651,-2.0,36651,6.1,24.2,16.9,50.3,97.2,0.7,0.3,0.7,0.1,1.0,5.3,92.4,88.1,3.3,5.7,90.8,17.7,2825,22.2,15691,76.0,18.1,155400,14716,2.43,26824,55170,8.5,983,15626,-5.7,2415,3096,0.0,0.0,0.0,0.0,0.0,27.4,1603433,0,477130,12850,39793,20,491.47,74.6
27087,5532,5413,2.2,5413,10.8,30.3,16.8,49.7,48.9,0.3,41.3,0.2,0.0,9.3,2.3,48.5,90.1,0.4,4.7,85.0,13.3,420,22.1,2765,72.5,9.5,97800,2058,2.62,19517,40282,26.2,101,1581,-1.0,317,400,0.0,21.3,0.0,0.0,0.0,16.8,0,9896,20236,3997,0,0,557.88,9.7
27089,9425,9439,-0.1,9439,5.7,22.8,19.9,49.2,97.5,0.5,0.9,0.3,0.1,0.9,4.1,93.9,91.6,1.9,6.2,87.9,17.5,683,22.7,4780,80.8,10.9,88100,4080,2.29,26834,52198,7.9,261,1670,1.6,638,971,0.0,0.0,0.0,0.0,0.0,21.4,0,246744,118568,12580,0,4,1775.07,5.3
27091,20422,20840,-2.0,20840,5.3,21.5,21.5,50.7,97.5,0.5,0.3,0.7,0.0,1.0,3.8,94.1,90.7,1.7,4.5,88.4,18.5,1766,15.3,9946,75.6,15.7,102600,8797,2.30,26472,48530,10.7,614,8326,-1.1,1479,1656,0.0,0.0,0.0,0.0,0.0,19.6,779422,0,268228,13145,24429,15,712.35,29.3
27093,23119,23300,-0.8,23300,6.4,24.7,17.6,49.0,98.0,0.5,0.3,0.4,0.1,0.8,3.4,95.0,90.7,2.3,4.5,90.6,17.7,1985,24.6,10665,81.0,11.2,156000,9288,2.46,25665,53904,10.2,581,6166,1.2,1738,1997,0.0,0.0,0.0,0.0,0.0,15.9,692594,98587,174062,7488,13868,52,608.18,38.3
27095,25833,26097,-1.0,26097,6.3,24.4,17.5,49.7,91.1,0.5,6.0,0.4,0.0,1.9,1.8,89.9,84.5,1.0,3.4,88.7,15.0,2221,29.6,12664,74.0,12.5,146600,10312,2.46,22891,47862,13.9,672,7975,4.9,1766,2773,0.0,0.0,0.0,0.0,0.0,24.7,215116,160149,251779,9603,200475,25,572.31,45.6
27097,32872,33198,-1.0,33198,6.3,23.9,17.1,49.6,97.6,0.5,0.3,0.4,0.0,1.1,1.4,96.4,89.0,0.9,3.3,88.6,16.0,2884,25.6,15747,80.0,9.7,153600,13416,2.42,23753,47649,12.6,888,8307,-1.5,2376,3330,0.0,0.0,0.0,0.0,0.0,21.7,504128,249703,361223,11034,32087,69,1125.06,29.5
27099,39327,39163,0.4,39163,7.1,24.8,17.6,50.2,92.5,3.3,0.5,2.1,0.2,1.5,11.0,82.3,86.2,7.2,12.5,87.2,16.6,3076,17.5,16936,71.7,17.1,106000,15855,2.44,24990,46004,16.3,849,14515,1.7,2021,2775,0.0,0.0,0.0,0.0,0.0,22.5,0,229753,347668,9133,41794,30,711.33,55.1
27101,8533,8725,-2.2,8725,5.5,21.7,23.7,50.3,97.2,0.4,0.2,1.1,0.0,0.9,3.2,94.6,91.7,2.1,3.6,90.1,16.5,827,19.0,4569,81.6,7.3,95300,3820,2.22,27450,52160,10.6,300,2477,6.2,719,848,0.0,0.0,0.0,0.0,0.0,29.2,0,283172,46600,5492,0,22,704.70,12.4
